ensembl_id,symbol,log2fc,pvalue,mean_dis,mean_hlt,padj,direction
ENSG00000179978,ENSG00000179978,-0.013715262622229552,0.8919788853410042,-0.5527170269417907,-0.5390017643195611,0.925992425622792,down
ENSG00000179979,ENSG00000179979,0.1595814989537654,0.47613761156594414,1.9539865245878,1.7944050256340347,0.5908363109017919,up
ENSG00000179981,TSHZ1,-0.33625346319222427,0.0024625755230554608,3.188961411301926,3.52521487449415,0.010359938231755683,down
ENSG00000179988,PSTK,0.11629809592455276,0.43092442965137345,1.5612446199573182,1.4449465240327655,0.5485674033282877,up
ENSG00000180008,SOCS4,-0.2658090778988327,0.15296288154923215,2.2368073889337783,2.502616466832611,0.24945963424339332,down
ENSG00000180011,PTGR3,-0.0669751361150146,0.5982358783384847,4.660873456013924,4.727848592128939,0.6982880593800485,down
ENSG00000180035,ZNF48,0.8560533752071073,6.183959132817027e-05,1.706456064731564,0.8504026895244567,0.0007069106431865711,up
ENSG00000180061,TMEM150B,0.7450034156232106,5.611850032320047e-08,0.01999185240758879,-0.7250115632156218,5.506589926308422e-06,up
ENSG00000180071,ANKRD18A,0.04226210768753316,0.738378454912402,-0.11108881631079812,-0.15335092399833128,0.8110814562983786,up
ENSG00000180089,TMEM86B,0.06760675767791424,0.6713446372688456,2.4015804064003428,2.3339736487224285,0.7580344094259722,up
ENSG00000180096,SEPTIN1,0.331137256983528,0.0463261616212978,0.6883175996792757,0.3571803426957477,0.09839227938591542,up
ENSG00000180098,TRNAU1AP,-0.13980360622633237,0.30743916220587897,2.2061849834450022,2.3459885896713346,0.4265145671779382,down
ENSG00000180104,EXOC3,0.7694063631555337,6.432682984238172e-05,3.948404342354332,3.1789979791987983,0.0007307415157251285,up
ENSG00000180113,TDRD6,-0.3320381313487064,0.03401510003727766,1.2052350117320374,1.5372731430807438,0.07761137644252153,down
ENSG00000180155,LYNX1,1.1837900715200642,8.050526546002568e-05,4.87265028117496,3.6888602096548957,0.0008576361994693934,up
ENSG00000180182,MED14,0.1855762870456088,0.07887061371485515,4.174984188851679,3.9894079018060706,0.1488380537302314,up
